category,province,city,district,canonical_url,primary_keyword,secondary_keyword_1,secondary_keyword_2,open_count,coordinate_count,data_quality,seo_status,current_title,proposed_title,current_h1,proposed_h1,priority
"HOSPITAL_REGION","경상북도","김천시","대항면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150380","대항면 동물병원","대항면 동물병원 지도","대항면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","대항면 동물병원 위치·전화·진료정보 찾기","대항면 동물병원 0곳 | 지도·전화·병원 정보","대항면 동물병원","대항면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","김천시","감천면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150390","김천 감천면 동물병원","김천 감천면 동물병원 지도","김천 감천면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","김천 감천면 동물병원 위치·전화·진료정보 찾기","김천 감천면 동물병원 0곳 | 지도·전화·병원 정보","김천 감천면 동물병원","김천 감천면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","김천시","조마면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150400","조마면 동물병원","조마면 동물병원 지도","조마면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","조마면 동물병원 위치·전화·진료정보 찾기","조마면 동물병원 0곳 | 지도·전화·병원 정보","조마면 동물병원","조마면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","김천시","구성면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150410","구성면 동물병원","구성면 동물병원 지도","구성면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","구성면 동물병원 위치·전화·진료정보 찾기","구성면 동물병원 0곳 | 지도·전화·병원 정보","구성면 동물병원","구성면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","김천시","지례면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150420","지례면 동물병원","지례면 동물병원 지도","지례면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","지례면 동물병원 위치·전화·진료정보 찾기","지례면 동물병원 0곳 | 지도·전화·병원 정보","지례면 동물병원","지례면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","김천시","부항면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150430","부항면 동물병원","부항면 동물병원 지도","부항면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","부항면 동물병원 위치·전화·진료정보 찾기","부항면 동물병원 0곳 | 지도·전화·병원 정보","부항면 동물병원","부항면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","김천시","대덕면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150440","김천 대덕면 동물병원","김천 대덕면 동물병원 지도","김천 대덕면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","김천 대덕면 동물병원 위치·전화·진료정보 찾기","김천 대덕면 동물병원 0곳 | 지도·전화·병원 정보","김천 대덕면 동물병원","김천 대덕면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","김천시","증산면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47150/r-47150450","증산면 동물병원","증산면 동물병원 지도","증산면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","증산면 동물병원 위치·전화·진료정보 찾기","증산면 동물병원 0곳 | 지도·전화·병원 정보","증산면 동물병원","증산면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170","경상북 안동 동물병원","경상북 안동 동물병원 지도","경상북 안동 동물병원 전화번호","18","18","HIGH","SEO_READY","경상북 안동 동물병원 위치·전화·진료정보 찾기","경상북 안동 동물병원 18곳 | 지도·전화·병원 정보","경상북 안동 동물병원","경상북 안동 동물병원","P2"
"HOSPITAL_REGION","경상북도","안동시","삼산동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170101","안동 삼산동 동물병원","안동 삼산동 동물병원 지도","안동 삼산동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 삼산동 동물병원 위치·전화·진료정보 찾기","안동 삼산동 동물병원 0곳 | 지도·전화·병원 정보","안동 삼산동 동물병원","안동 삼산동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","서부동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170102","안동 서부동 동물병원","안동 서부동 동물병원 지도","안동 서부동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 서부동 동물병원 위치·전화·진료정보 찾기","안동 서부동 동물병원 0곳 | 지도·전화·병원 정보","안동 서부동 동물병원","안동 서부동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","북문동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170103","북문동 동물병원","북문동 동물병원 지도","북문동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","북문동 동물병원 위치·전화·진료정보 찾기","북문동 동물병원 0곳 | 지도·전화·병원 정보","북문동 동물병원","북문동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","명륜동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170104","안동 명륜동 동물병원","안동 명륜동 동물병원 지도","안동 명륜동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 명륜동 동물병원 위치·전화·진료정보 찾기","안동 명륜동 동물병원 0곳 | 지도·전화·병원 정보","안동 명륜동 동물병원","안동 명륜동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","신안동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170105","안동 신안동 동물병원","안동 신안동 동물병원 지도","안동 신안동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 신안동 동물병원 위치·전화·진료정보 찾기","안동 신안동 동물병원 0곳 | 지도·전화·병원 정보","안동 신안동 동물병원","안동 신안동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","율세동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170106","율세동 동물병원","율세동 동물병원 지도","율세동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","율세동 동물병원 위치·전화·진료정보 찾기","율세동 동물병원 0곳 | 지도·전화·병원 정보","율세동 동물병원","율세동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","옥정동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170107","안동 옥정동 동물병원","안동 옥정동 동물병원 지도","안동 옥정동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 옥정동 동물병원 위치·전화·진료정보 찾기","안동 옥정동 동물병원 0곳 | 지도·전화·병원 정보","안동 옥정동 동물병원","안동 옥정동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","신세동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170108","신세동 동물병원","신세동 동물병원 지도","신세동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","신세동 동물병원 위치·전화·진료정보 찾기","신세동 동물병원 0곳 | 지도·전화·병원 정보","신세동 동물병원","신세동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","법흥동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170109","법흥동 동물병원","법흥동 동물병원 지도","법흥동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","법흥동 동물병원 위치·전화·진료정보 찾기","법흥동 동물병원 0곳 | 지도·전화·병원 정보","법흥동 동물병원","법흥동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","용상동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170110","용상동 동물병원","용상동 동물병원 지도","용상동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","용상동 동물병원 위치·전화·진료정보 찾기","용상동 동물병원 0곳 | 지도·전화·병원 정보","용상동 동물병원","용상동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","동문동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170111","안동 동문동 동물병원","안동 동문동 동물병원 지도","안동 동문동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 동문동 동물병원 위치·전화·진료정보 찾기","안동 동문동 동물병원 0곳 | 지도·전화·병원 정보","안동 동문동 동물병원","안동 동문동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","동부동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170112","안동 동부동 동물병원","안동 동부동 동물병원 지도","안동 동부동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 동부동 동물병원 위치·전화·진료정보 찾기","안동 동부동 동물병원 0곳 | 지도·전화·병원 정보","안동 동부동 동물병원","안동 동부동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","운흥동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170113","운흥동 동물병원","운흥동 동물병원 지도","운흥동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","운흥동 동물병원 위치·전화·진료정보 찾기","운흥동 동물병원 0곳 | 지도·전화·병원 정보","운흥동 동물병원","운흥동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","천리동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170114","천리동 동물병원","천리동 동물병원 지도","천리동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","천리동 동물병원 위치·전화·진료정보 찾기","천리동 동물병원 0곳 | 지도·전화·병원 정보","천리동 동물병원","천리동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","남부동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170115","안동 남부동 동물병원","안동 남부동 동물병원 지도","안동 남부동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 남부동 동물병원 위치·전화·진료정보 찾기","안동 남부동 동물병원 0곳 | 지도·전화·병원 정보","안동 남부동 동물병원","안동 남부동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","남문동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170116","안동 남문동 동물병원","안동 남문동 동물병원 지도","안동 남문동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 남문동 동물병원 위치·전화·진료정보 찾기","안동 남문동 동물병원 0곳 | 지도·전화·병원 정보","안동 남문동 동물병원","안동 남문동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","안흥동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170117","안동 안흥동 동물병원","안동 안흥동 동물병원 지도","안동 안흥동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 안흥동 동물병원 위치·전화·진료정보 찾기","안동 안흥동 동물병원 0곳 | 지도·전화·병원 정보","안동 안흥동 동물병원","안동 안흥동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","대석동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170118","대석동 동물병원","대석동 동물병원 지도","대석동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","대석동 동물병원 위치·전화·진료정보 찾기","대석동 동물병원 0곳 | 지도·전화·병원 정보","대석동 동물병원","대석동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","옥야동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170119","옥야동 동물병원","옥야동 동물병원 지도","옥야동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","옥야동 동물병원 위치·전화·진료정보 찾기","옥야동 동물병원 0곳 | 지도·전화·병원 정보","옥야동 동물병원","옥야동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","광석동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170120","안동 광석동 동물병원","안동 광석동 동물병원 지도","안동 광석동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 광석동 동물병원 위치·전화·진료정보 찾기","안동 광석동 동물병원 0곳 | 지도·전화·병원 정보","안동 광석동 동물병원","안동 광석동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","당북동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170121","당북동 동물병원","당북동 동물병원 지도","당북동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","당북동 동물병원 위치·전화·진료정보 찾기","당북동 동물병원 0곳 | 지도·전화·병원 정보","당북동 동물병원","당북동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","태화동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170122","안동 태화동 동물병원","안동 태화동 동물병원 지도","안동 태화동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 태화동 동물병원 위치·전화·진료정보 찾기","안동 태화동 동물병원 0곳 | 지도·전화·병원 정보","안동 태화동 동물병원","안동 태화동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","화성동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170123","화성동 동물병원","화성동 동물병원 지도","화성동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","화성동 동물병원 위치·전화·진료정보 찾기","화성동 동물병원 0곳 | 지도·전화·병원 정보","화성동 동물병원","화성동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","목성동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170124","목성동 동물병원","목성동 동물병원 지도","목성동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","목성동 동물병원 위치·전화·진료정보 찾기","목성동 동물병원 0곳 | 지도·전화·병원 정보","목성동 동물병원","목성동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","법상동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170125","법상동 동물병원","법상동 동물병원 지도","법상동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","법상동 동물병원 위치·전화·진료정보 찾기","법상동 동물병원 0곳 | 지도·전화·병원 정보","법상동 동물병원","법상동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","금곡동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170126","안동 금곡동 동물병원","안동 금곡동 동물병원 지도","안동 금곡동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 금곡동 동물병원 위치·전화·진료정보 찾기","안동 금곡동 동물병원 0곳 | 지도·전화·병원 정보","안동 금곡동 동물병원","안동 금곡동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","평화동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170127","안동 평화동 동물병원","안동 평화동 동물병원 지도","안동 평화동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 평화동 동물병원 위치·전화·진료정보 찾기","안동 평화동 동물병원 0곳 | 지도·전화·병원 정보","안동 평화동 동물병원","안동 평화동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","안기동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170128","안기동 동물병원","안기동 동물병원 지도","안기동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안기동 동물병원 위치·전화·진료정보 찾기","안기동 동물병원 0곳 | 지도·전화·병원 정보","안기동 동물병원","안기동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","운안동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170129","운안동 동물병원","운안동 동물병원 지도","운안동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","운안동 동물병원 위치·전화·진료정보 찾기","운안동 동물병원 0곳 | 지도·전화·병원 정보","운안동 동물병원","운안동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","성곡동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170130","안동 성곡동 동물병원","안동 성곡동 동물병원 지도","안동 성곡동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 성곡동 동물병원 위치·전화·진료정보 찾기","안동 성곡동 동물병원 0곳 | 지도·전화·병원 정보","안동 성곡동 동물병원","안동 성곡동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","상아동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170131","상아동 동물병원","상아동 동물병원 지도","상아동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","상아동 동물병원 위치·전화·진료정보 찾기","상아동 동물병원 0곳 | 지도·전화·병원 정보","상아동 동물병원","상아동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","안막동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170132","안막동 동물병원","안막동 동물병원 지도","안막동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안막동 동물병원 위치·전화·진료정보 찾기","안막동 동물병원 0곳 | 지도·전화·병원 정보","안막동 동물병원","안막동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","옥동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170133","안동 옥동 동물병원","안동 옥동 동물병원 지도","안동 옥동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 옥동 동물병원 위치·전화·진료정보 찾기","안동 옥동 동물병원 0곳 | 지도·전화·병원 정보","안동 옥동 동물병원","안동 옥동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","이천동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170134","안동 이천동 동물병원","안동 이천동 동물병원 지도","안동 이천동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 이천동 동물병원 위치·전화·진료정보 찾기","안동 이천동 동물병원 0곳 | 지도·전화·병원 정보","안동 이천동 동물병원","안동 이천동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","노하동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170135","노하동 동물병원","노하동 동물병원 지도","노하동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","노하동 동물병원 위치·전화·진료정보 찾기","노하동 동물병원 0곳 | 지도·전화·병원 정보","노하동 동물병원","노하동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","송현동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170136","안동 송현동 동물병원","안동 송현동 동물병원 지도","안동 송현동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 송현동 동물병원 위치·전화·진료정보 찾기","안동 송현동 동물병원 0곳 | 지도·전화·병원 정보","안동 송현동 동물병원","안동 송현동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","송천동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170137","송천동 동물병원","송천동 동물병원 지도","송천동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","송천동 동물병원 위치·전화·진료정보 찾기","송천동 동물병원 0곳 | 지도·전화·병원 정보","송천동 동물병원","송천동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","석동동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170138","석동동 동물병원","석동동 동물병원 지도","석동동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","석동동 동물병원 위치·전화·진료정보 찾기","석동동 동물병원 0곳 | 지도·전화·병원 정보","석동동 동물병원","석동동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","정상동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170139","안동 정상동 동물병원","안동 정상동 동물병원 지도","안동 정상동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 정상동 동물병원 위치·전화·진료정보 찾기","안동 정상동 동물병원 0곳 | 지도·전화·병원 정보","안동 정상동 동물병원","안동 정상동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","정하동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170140","안동 정하동 동물병원","안동 정하동 동물병원 지도","안동 정하동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 정하동 동물병원 위치·전화·진료정보 찾기","안동 정하동 동물병원 0곳 | 지도·전화·병원 정보","안동 정하동 동물병원","안동 정하동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","수상동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170141","수상동 동물병원","수상동 동물병원 지도","수상동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","수상동 동물병원 위치·전화·진료정보 찾기","수상동 동물병원 0곳 | 지도·전화·병원 정보","수상동 동물병원","수상동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","수하동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170142","안동 수하동 동물병원","안동 수하동 동물병원 지도","안동 수하동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","안동 수하동 동물병원 위치·전화·진료정보 찾기","안동 수하동 동물병원 0곳 | 지도·전화·병원 정보","안동 수하동 동물병원","안동 수하동 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","풍산읍","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170250","풍산읍 동물병원","풍산읍 동물병원 지도","풍산읍 동물병원 전화번호","1","1","HIGH","NOINDEX_LOW_DATA","풍산읍 동물병원 위치·전화·진료정보 찾기","풍산읍 동물병원 1곳 | 지도·전화·병원 정보","풍산읍 동물병원","풍산읍 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","와룡면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170310","와룡면 동물병원","와룡면 동물병원 지도","와룡면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","와룡면 동물병원 위치·전화·진료정보 찾기","와룡면 동물병원 0곳 | 지도·전화·병원 정보","와룡면 동물병원","와룡면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","북후면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170320","북후면 동물병원","북후면 동물병원 지도","북후면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","북후면 동물병원 위치·전화·진료정보 찾기","북후면 동물병원 0곳 | 지도·전화·병원 정보","북후면 동물병원","북후면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","서후면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170330","서후면 동물병원","서후면 동물병원 지도","서후면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","서후면 동물병원 위치·전화·진료정보 찾기","서후면 동물병원 0곳 | 지도·전화·병원 정보","서후면 동물병원","서후면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","풍천면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170340","풍천면 동물병원","풍천면 동물병원 지도","풍천면 동물병원 전화번호","1","1","HIGH","NOINDEX_LOW_DATA","풍천면 동물병원 위치·전화·진료정보 찾기","풍천면 동물병원 1곳 | 지도·전화·병원 정보","풍천면 동물병원","풍천면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","일직면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170350","일직면 동물병원","일직면 동물병원 지도","일직면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","일직면 동물병원 위치·전화·진료정보 찾기","일직면 동물병원 0곳 | 지도·전화·병원 정보","일직면 동물병원","일직면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","남후면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170360","남후면 동물병원","남후면 동물병원 지도","남후면 동물병원 전화번호","1","1","HIGH","NOINDEX_LOW_DATA","남후면 동물병원 위치·전화·진료정보 찾기","남후면 동물병원 1곳 | 지도·전화·병원 정보","남후면 동물병원","남후면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","남선면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170370","남선면 동물병원","남선면 동물병원 지도","남선면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","남선면 동물병원 위치·전화·진료정보 찾기","남선면 동물병원 0곳 | 지도·전화·병원 정보","남선면 동물병원","남선면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","임하면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170380","임하면 동물병원","임하면 동물병원 지도","임하면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","임하면 동물병원 위치·전화·진료정보 찾기","임하면 동물병원 0곳 | 지도·전화·병원 정보","임하면 동물병원","임하면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","길안면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170390","길안면 동물병원","길안면 동물병원 지도","길안면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","길안면 동물병원 위치·전화·진료정보 찾기","길안면 동물병원 0곳 | 지도·전화·병원 정보","길안면 동물병원","길안면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","임동면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170400","임동면 동물병원","임동면 동물병원 지도","임동면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","임동면 동물병원 위치·전화·진료정보 찾기","임동면 동물병원 0곳 | 지도·전화·병원 정보","임동면 동물병원","임동면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","예안면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170410","예안면 동물병원","예안면 동물병원 지도","예안면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","예안면 동물병원 위치·전화·진료정보 찾기","예안면 동물병원 0곳 | 지도·전화·병원 정보","예안면 동물병원","예안면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","도산면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170420","안동 도산면 동물병원","안동 도산면 동물병원 지도","안동 도산면 동물병원 전화번호","1","1","HIGH","NOINDEX_LOW_DATA","안동 도산면 동물병원 위치·전화·진료정보 찾기","안동 도산면 동물병원 1곳 | 지도·전화·병원 정보","안동 도산면 동물병원","안동 도산면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","안동시","녹전면","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47170/r-47170430","녹전면 동물병원","녹전면 동물병원 지도","녹전면 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","녹전면 동물병원 위치·전화·진료정보 찾기","녹전면 동물병원 0곳 | 지도·전화·병원 정보","녹전면 동물병원","녹전면 동물병원","NOINDEX"
"HOSPITAL_REGION","경상북도","구미시","","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47190","구미 동물병원","구미 동물병원 지도","구미 동물병원 전화번호","46","46","HIGH","SEO_READY","구미 동물병원 위치·전화·진료정보 찾기","구미 동물병원 46곳 | 지도·전화·병원 정보","구미 동물병원","구미 동물병원","P1"
"HOSPITAL_REGION","경상북도","구미시","원평동","https://pet.dudle.co.kr/hospital/gyeongbuk/r-47190/r-47190101","구미 원평동 동물병원","구미 원평동 동물병원 지도","구미 원평동 동물병원 전화번호","0","0","LOW","NOINDEX_LOW_DATA","구미 원평동 동물병원 위치·전화·진료정보 찾기","구미 원평동 동물병원 0곳 | 지도·전화·병원 정보","구미 원평동 동물병원","구미 원평동 동물병원","NOINDEX"
